iter,loss,acc_seg,lr
101150,0.0884,97.8339,2.2278e-05
101200,0.1341,92.0066,2.2259e-05
101250,0.0853,97.9374,2.224e-05
101300,0.1681,96.6235,2.2221e-05
101350,0.084,99.0817,2.2202e-05
101400,0.1191,96.2457,2.2183e-05
101450,0.0694,96.1911,2.2164e-05
101500,0.0919,95.2381,2.2145e-05
101550,0.0672,94.6138,2.2126e-05
101600,0.1011,95.0328,2.2107e-05
101650,0.124,96.6689,2.2088e-05
101700,0.099,95.0337,2.207e-05
101750,0.0968,97.8803,2.2051e-05
101800,0.1016,96.3486,2.2032e-05
101850,0.1002,86.5185,2.2013e-05
101900,0.1162,94.4884,2.1994e-05
101950,0.1089,95.2649,2.1975e-05
102000,0.0925,95.6099,2.1956e-05
102050,0.0771,97.4309,2.1937e-05
102100,0.0938,95.1737,2.1918e-05
102150,0.08,95.5656,2.1899e-05
102200,0.1131,93.0321,2.188e-05
102250,0.0943,96.1606,2.1861e-05
102300,0.0973,98.2745,2.1842e-05
102350,0.0912,98.3618,2.1823e-05
102400,0.0647,96.2745,2.1805e-05
102450,0.0724,97.8694,2.1786e-05
102500,0.1046,90.706,2.1767e-05
102550,0.066,98.1573,2.1748e-05
102600,0.1032,93.3339,2.1729e-05
102650,0.099,97.9467,2.171e-05
102700,0.0668,97.5763,2.1691e-05
102750,0.1137,93.9634,2.1672e-05
102800,0.0883,95.9014,2.1653e-05
102850,0.0893,95.5307,2.1634e-05
102900,0.0854,95.6685,2.1615e-05
102950,0.0711,95.1474,2.1596e-05
103000,0.0752,93.2615,2.1577e-05
103050,0.0941,98.1828,2.1558e-05
103100,0.1001,96.8877,2.154e-05
103150,0.0703,97.4512,2.1521e-05
103200,0.1064,92.4675,2.1502e-05
103250,0.0776,99.1532,2.1483e-05
103300,0.1029,97.2292,2.1464e-05
103350,0.0959,98.99,2.1445e-05
103400,0.2615,93.9108,2.1426e-05
103450,0.0932,97.0536,2.1407e-05
103500,0.093,95.5123,2.1388e-05
103550,0.0818,92.6749,2.1369e-05
103600,0.0706,92.0915,2.135e-05
103650,0.1446,94.8923,2.1331e-05
103700,0.0975,93.4241,2.1312e-05
103750,0.0662,98.6413,2.1294e-05
103800,0.1152,94.9012,2.1275e-05
103850,0.116,96.0208,2.1256e-05
103900,0.0799,96.6517,2.1237e-05
103950,0.0901,93.5391,2.1218e-05
104000,0.3196,95.6846,2.1199e-05
104050,0.1011,95.4694,2.118e-05
104100,0.0891,94.0408,2.1161e-05
104150,0.0756,96.7232,2.1142e-05
104200,0.0998,95.3497,2.1123e-05
104250,0.1072,98.2152,2.1104e-05
104300,0.1188,96.5249,2.1085e-05
104350,0.0696,98.7963,2.1066e-05
104400,0.0959,97.8848,2.1047e-05
104450,0.1264,94.735,2.1029e-05
104500,0.082,98.9465,2.101e-05
104550,0.0986,96.2379,2.0991e-05
104600,0.0927,95.2002,2.0972e-05
104650,0.0854,97.6553,2.0953e-05
104700,0.0828,97.6218,2.0934e-05
104750,0.1011,96.8295,2.0915e-05
104800,0.098,97.6867,2.0896e-05
104850,0.0825,94.2846,2.0877e-05
104900,0.0948,94.8758,2.0858e-05
104950,0.0884,97.7142,2.0839e-05
105000,0.0689,97.7078,2.082e-05
105050,0.1211,95.2811,2.0801e-05
105100,0.127,94.421,2.0782e-05
105150,0.0638,95.3683,2.0764e-05
105200,0.0924,96.6677,2.0745e-05
105250,0.07,98.1957,2.0726e-05
105300,0.0843,94.2183,2.0707e-05
105350,0.1149,97.5178,2.0688e-05
105400,0.1106,92.8807,2.0669e-05
105450,0.0995,95.5788,2.065e-05
105500,0.0677,98.5847,2.0631e-05
105550,0.0943,94.0033,2.0612e-05
105600,0.0644,97.0472,2.0593e-05
105650,0.1155,95.626,2.0574e-05
105700,0.1131,95.5173,2.0555e-05
105750,0.0927,98.2588,2.0536e-05
105800,0.1225,98.0864,2.0517e-05
105850,0.127,89.9729,2.0499e-05
105900,0.2719,97.3524,2.048e-05
105950,0.1261,97.4003,2.0461e-05
106000,0.0815,98.9637,2.0442e-05
106050,0.0882,99.2494,2.0423e-05
106100,0.0597,95.9252,2.0404e-05
106150,0.0946,95.4267,2.0385e-05
106200,0.095,98.955,2.0366e-05
106250,0.0831,95.6365,2.0347e-05
106300,0.0918,96.6661,2.0328e-05
106350,0.107,96.5292,2.0309e-05
106400,0.0944,96.0122,2.029e-05
106450,0.0853,95.7998,2.0271e-05
106500,0.0651,96.6223,2.0252e-05
106550,0.1262,95.8504,2.0234e-05
106600,0.1096,98.3877,2.0215e-05
106650,0.0918,98.054,2.0196e-05
106700,0.0915,94.8768,2.0177e-05
106750,0.0976,97.0057,2.0158e-05
106800,0.0793,96.187,2.0139e-05
106850,0.2273,98.0556,2.012e-05
106900,0.1289,97.7148,2.0101e-05
106950,0.126,98.1657,2.0082e-05
107000,0.1489,96.5719,2.0063e-05
107050,0.1158,94.2535,2.0044e-05
107100,0.1012,94.8288,2.0025e-05
107150,0.0933,96.8434,2.0006e-05
107200,0.0915,97.9621,1.9988e-05
107250,0.1179,96.5792,1.9969e-05
107300,0.0988,97.1403,1.995e-05
107350,0.0627,95.5434,1.9931e-05
107400,0.0683,97.6182,1.9912e-05
107450,0.0855,98.5886,1.9893e-05
107500,0.095,98.5181,1.9874e-05
107550,0.0745,97.7715,1.9855e-05
107600,0.0679,95.454,1.9836e-05
107650,0.0736,97.99,1.9817e-05
107700,0.0929,98.736,1.9798e-05
107750,0.1426,98.5192,1.9779e-05
107800,0.0893,97.1191,1.976e-05
107850,0.1061,95.7044,1.9741e-05
107900,0.0854,97.0898,1.9723e-05
107950,0.0938,91.5874,1.9704e-05
108000,0.0646,98.5389,1.9685e-05
108050,0.1014,97.6476,1.9666e-05
108100,0.0879,95.5513,1.9647e-05
108150,0.1131,97.036,1.9628e-05
108200,0.1007,95.9624,1.9609e-05
108250,0.079,96.3686,1.959e-05
108300,0.0751,99.273,1.9571e-05
108350,0.0971,96.3955,1.9552e-05
108400,0.106,94.432,1.9533e-05
108450,0.0844,98.2703,1.9514e-05
108500,0.1089,96.6563,1.9495e-05
108550,0.0773,98.4287,1.9476e-05
108600,0.0642,98.0066,1.9458e-05
108650,0.1521,95.8893,1.9439e-05
108700,0.1224,96.1403,1.942e-05
108750,0.1045,96.8436,1.9401e-05
108800,0.0707,98.1561,1.9382e-05
108850,0.0833,94.3177,1.9363e-05
108900,0.0787,95.5564,1.9344e-05
108950,0.107,97.3753,1.9325e-05
109000,0.1348,97.8477,1.9306e-05
109050,0.0828,96.3007,1.9287e-05
109100,0.0712,99.4627,1.9268e-05
109150,0.0944,95.4527,1.9249e-05
109200,0.1167,95.2929,1.923e-05
109250,0.0802,95.3682,1.9211e-05
109300,0.0808,97.3323,1.9193e-05
109350,0.0641,98.4937,1.9174e-05
109400,0.0868,96.4899,1.9155e-05
109450,0.0647,97.2418,1.9136e-05
109500,0.0775,97.765,1.9117e-05
109550,0.0712,96.618,1.9098e-05
109600,0.0908,96.5878,1.9079e-05
109650,0.0925,93.0363,1.906e-05
109700,0.0694,94.5992,1.9041e-05
109750,0.1395,95.0991,1.9022e-05
109800,0.0846,97.9016,1.9003e-05
109850,0.1086,93.8479,1.8984e-05
109900,0.0801,97.9867,1.8965e-05
109950,0.1147,98.0095,1.8946e-05
110000,0.0857,98.5503,1.8928e-05
110050,0.0943,94.6129,1.8909e-05
110100,0.1084,95.2078,1.889e-05
110150,0.1189,94.9406,1.8871e-05
110200,0.0977,97.188,1.8852e-05
110250,0.1301,93.6006,1.8833e-05
110300,0.1339,98.3012,1.8814e-05
110350,0.1493,86.8582,1.8795e-05
110400,0.0955,96.8511,1.8776e-05
110450,0.078,96.6182,1.8757e-05
110500,0.1191,95.8029,1.8738e-05
110550,0.0888,96.9872,1.8719e-05
110600,0.0798,95.7529,1.87e-05
110650,0.0752,95.9968,1.8682e-05
110700,0.1038,97.3748,1.8663e-05
110750,0.0761,94.7982,1.8644e-05
110800,0.0716,97.7235,1.8625e-05
110850,0.0712,98.5576,1.8606e-05
110900,0.0872,97.6975,1.8587e-05
110950,0.0946,94.408,1.8568e-05
111000,0.0696,98.0476,1.8549e-05
111050,0.063,97.998,1.853e-05
111100,0.0685,97.2376,1.8511e-05
111150,0.0732,98.5381,1.8492e-05
111200,0.101,97.5134,1.8473e-05
111250,0.0738,97.6472,1.8454e-05
111300,0.1008,98.9792,1.8435e-05
111350,0.0775,97.7785,1.8417e-05
111400,0.079,98.6816,1.8398e-05
111450,0.1543,94.0697,1.8379e-05
111500,0.0696,97.1817,1.836e-05
111550,0.0761,96.0805,1.8341e-05
111600,0.0937,92.0283,1.8322e-05
111650,0.0767,98.6528,1.8303e-05
111700,0.0889,97.4053,1.8284e-05
111750,0.1192,98.4104,1.8265e-05
111800,0.0806,96.368,1.8246e-05
111850,0.1045,97.9395,1.8227e-05
111900,0.0827,94.7914,1.8208e-05
111950,0.1096,92.4192,1.8189e-05
112000,0.0873,95.6004,1.817e-05
112050,0.1042,97.2816,1.8152e-05
112100,0.0651,98.5567,1.8133e-05
112150,0.1134,92.1253,1.8114e-05
112200,0.1024,98.6055,1.8095e-05
112250,0.0926,96.4491,1.8076e-05
112300,0.0874,98.3212,1.8057e-05
112350,0.0836,98.0616,1.8038e-05
112400,0.0868,98.1251,1.8019e-05
112450,0.0832,97.1309,1.8e-05
112500,0.0775,96.6536,1.7981e-05
112550,0.0901,97.2087,1.7962e-05
112600,0.0835,96.938,1.7943e-05
112650,0.0697,96.201,1.7924e-05
112700,0.0861,98.3641,1.7905e-05
112750,0.0749,97.3137,1.7887e-05
112800,0.093,95.0291,1.7868e-05
112850,0.0812,98.4394,1.7849e-05
112900,0.0744,97.1208,1.783e-05
112950,0.106,96.763,1.7811e-05
113000,0.1078,93.6068,1.7792e-05
113050,0.077,95.3027,1.7773e-05
113100,0.0795,96.5129,1.7754e-05
113150,0.0581,98.7454,1.7735e-05
113200,0.0698,97.5542,1.7716e-05
113250,0.0589,97.3845,1.7697e-05
113300,0.074,95.1102,1.7678e-05
113350,0.0826,97.9259,1.7659e-05
113400,0.1005,98.4011,1.764e-05
113450,0.1118,98.9244,1.7622e-05
113500,0.0886,97.1093,1.7603e-05
113550,0.1331,93.5528,1.7584e-05
113600,0.0788,97.9556,1.7565e-05
113650,0.0869,95.691,1.7546e-05
113700,0.0964,96.9452,1.7527e-05
113750,0.0769,96.2518,1.7508e-05
113800,0.1087,96.739,1.7489e-05
113850,0.0668,97.0087,1.747e-05
113900,0.0813,95.1639,1.7451e-05
113950,0.0935,93.2852,1.7432e-05
114000,0.0892,96.8084,1.7413e-05
114050,0.0962,95.6397,1.7394e-05
114100,0.1692,82.3434,1.7376e-05
114150,0.0731,95.4703,1.7357e-05
114200,0.1017,95.4708,1.7338e-05
114250,0.092,91.7799,1.7319e-05
114300,0.0737,96.0507,1.73e-05
114350,0.0922,95.7023,1.7281e-05
114400,0.0767,97.019,1.7262e-05
114450,0.0833,97.9089,1.7243e-05
114500,0.0578,98.9568,1.7224e-05
114550,0.1104,91.5055,1.7205e-05
114600,0.0816,97.2429,1.7186e-05
114650,0.1011,96.2667,1.7167e-05
114700,0.0928,95.5628,1.7148e-05
114750,0.1111,93.9744,1.7129e-05
114800,0.0885,96.2006,1.7111e-05
114850,0.0686,96.2671,1.7092e-05
114900,0.1153,91.6429,1.7073e-05
114950,0.0595,96.3172,1.7054e-05
115000,0.0853,97.1475,1.7035e-05
115050,0.0858,96.9202,1.7016e-05
115100,0.0943,94.2474,1.6997e-05
115150,0.08,96.222,1.6978e-05
115200,0.0983,94.2343,1.6959e-05
115250,0.1033,97.8376,1.694e-05
115300,0.1055,98.6069,1.6921e-05
115350,0.0878,97.0635,1.6902e-05
115400,0.0877,98.5742,1.6883e-05
115450,0.0867,95.5763,1.6864e-05
115500,0.0712,98.1315,1.6846e-05
115550,0.0736,96.8388,1.6827e-05
115600,0.0699,96.9914,1.6808e-05
115650,0.0725,98.4165,1.6789e-05
115700,0.0871,96.8988,1.677e-05
115750,0.0793,96.5095,1.6751e-05
115800,0.0941,96.2637,1.6732e-05
115850,0.0922,96.382,1.6713e-05
115900,0.0936,96.7149,1.6694e-05
115950,0.0662,96.3056,1.6675e-05
116000,0.099,96.2775,1.6656e-05
116050,0.1108,97.1135,1.6637e-05
116100,0.0826,96.7168,1.6618e-05
116150,0.0849,97.9601,1.6599e-05
116200,0.0899,96.7549,1.6581e-05
116250,0.087,95.8405,1.6562e-05
116300,0.0627,98.0663,1.6543e-05
116350,0.0895,96.6766,1.6524e-05
116400,0.1192,96.4261,1.6505e-05
116450,0.0744,96.3529,1.6486e-05
116500,0.1937,99.0267,1.6467e-05
116550,0.1202,95.061,1.6448e-05
116600,0.1032,95.7393,1.6429e-05
116650,0.0948,97.6793,1.641e-05
116700,0.097,96.2712,1.6391e-05
116750,0.073,94.4562,1.6372e-05
116800,0.1251,96.3792,1.6353e-05
116850,0.0813,95.5039,1.6334e-05
116900,0.0727,96.1071,1.6316e-05
116950,0.11,82.5222,1.6297e-05
117000,0.0999,94.3782,1.6278e-05
117050,0.0662,97.7279,1.6259e-05
117100,0.0756,97.7749,1.624e-05
117150,0.0759,94.9856,1.6221e-05
117200,0.0784,96.999,1.6202e-05
117250,0.0723,97.1776,1.6183e-05
117300,0.0836,98.0554,1.6164e-05
117350,0.0989,96.875,1.6145e-05
117400,0.1095,94.2791,1.6126e-05
117450,0.0774,94.1185,1.6107e-05
117500,0.1161,90.6389,1.6088e-05
117550,0.0837,98.3717,1.607e-05
117600,0.1156,94.2904,1.6051e-05
117650,0.0716,98.1982,1.6032e-05
117700,0.0906,98.067,1.6013e-05
117750,0.0947,97.9564,1.5994e-05
117800,0.0904,97.0238,1.5975e-05
117850,0.0756,94.4692,1.5956e-05
117900,0.0631,97.0424,1.5937e-05
117950,0.0938,95.6364,1.5918e-05
118000,0.0808,96.7209,1.5899e-05
118050,0.0672,98.2234,1.588e-05
118100,0.0859,97.3139,1.5861e-05
118150,0.1048,96.488,1.5842e-05
118200,0.1181,95.299,1.5823e-05
118250,0.0705,97.6367,1.5805e-05
118300,0.0798,94.915,1.5786e-05
118350,0.0983,99.2433,1.5767e-05
118400,0.0813,95.2558,1.5748e-05
118450,0.1225,93.9851,1.5729e-05
118500,0.114,96.4214,1.571e-05
118550,0.0876,97.319,1.5691e-05
118600,0.0751,97.994,1.5672e-05
118650,0.092,95.6653,1.5653e-05
118700,0.0649,96.7918,1.5634e-05
118750,0.1018,95.9351,1.5615e-05
118800,0.077,95.8386,1.5596e-05
118850,0.0794,97.4014,1.5577e-05
118900,0.0925,97.87,1.5558e-05
118950,0.0843,93.1777,1.554e-05
119000,0.0922,96.6833,1.5521e-05
119050,0.1384,93.2732,1.5502e-05
119100,0.0641,98.1198,1.5483e-05
119150,0.1148,93.9185,1.5464e-05
119200,0.088,96.6582,1.5445e-05
119250,0.0828,95.6855,1.5426e-05
119300,0.0668,97.5182,1.5407e-05
119350,0.2485,98.7451,1.5388e-05
119400,0.0638,96.1908,1.5369e-05
119450,0.0668,96.1981,1.535e-05
119500,0.0722,97.5984,1.5331e-05
119550,0.1162,86.6033,1.5312e-05
119600,0.0669,97.2815,1.5293e-05
119650,0.0961,96.4,1.5275e-05
119700,0.0939,99.0662,1.5256e-05
119750,0.1025,96.517,1.5237e-05
119800,0.0841,97.634,1.5218e-05
119850,0.0724,98.0204,1.5199e-05
119900,0.0696,94.6971,1.518e-05
119950,0.0701,98.6807,1.5161e-05
120000,0.1175,96.3024,1.5142e-05
120050,0.0693,97.37,1.5123e-05
120100,0.0817,90.8002,1.5104e-05
120150,0.1112,96.5239,1.5085e-05
120200,0.0872,94.6433,1.5066e-05
120250,0.0918,93.22,1.5047e-05
120300,0.1116,95.888,1.5028e-05
120350,0.1156,98.757,1.501e-05
120400,0.1056,96.9426,1.4991e-05
120450,0.0961,95.6323,1.4972e-05
120500,0.0724,97.8636,1.4953e-05
120550,0.0803,96.2538,1.4934e-05
120600,0.0695,96.5682,1.4915e-05
120650,0.1265,97.6004,1.4896e-05
120700,0.1073,92.0589,1.4877e-05
120750,0.0664,98.0944,1.4858e-05
120800,0.0732,96.2806,1.4839e-05
120850,0.058,99.5544,1.482e-05
120900,0.1042,97.4671,1.4801e-05
120950,0.0764,96.6969,1.4782e-05
121000,0.0759,98.1777,1.4764e-05
121050,0.1009,91.5868,1.4745e-05
121100,0.0772,96.6513,1.4726e-05
121150,0.076,98.0343,1.4707e-05
121200,0.0729,96.5253,1.4688e-05
121250,0.0811,94.9288,1.4669e-05
121300,0.0828,95.9265,1.465e-05
121350,0.0913,96.6711,1.4631e-05
121400,0.121,96.0782,1.4612e-05
121450,0.0741,96.9787,1.4593e-05
121500,0.0722,97.6377,1.4574e-05
121550,0.063,96.6264,1.4555e-05
121600,0.0742,96.1936,1.4536e-05
121650,0.0731,97.3885,1.4517e-05
121700,0.0956,96.4144,1.4499e-05
121750,0.1035,96.3546,1.448e-05
121800,0.0907,96.4874,1.4461e-05
121850,0.1009,94.9276,1.4442e-05
121900,0.0845,97.5091,1.4423e-05
121950,0.0933,97.1909,1.4404e-05
122000,0.0647,98.0373,1.4385e-05
122050,0.0797,96.4928,1.4366e-05
122100,0.0914,95.0798,1.4347e-05
122150,0.0954,97.9918,1.4328e-05
122200,0.0772,98.1905,1.4309e-05
122250,0.0811,96.3769,1.429e-05
122300,0.0679,99.3924,1.4271e-05
122350,0.077,95.8796,1.4252e-05
122400,0.083,95.9884,1.4234e-05
122450,0.0777,96.3587,1.4215e-05
122500,0.0607,99.5745,1.4196e-05
122550,0.0695,98.5968,1.4177e-05
122600,0.1069,93.0705,1.4158e-05
122650,0.1041,99.6316,1.4139e-05
122700,0.104,96.8757,1.412e-05
122750,0.1235,97.4185,1.4101e-05
122800,0.0667,96.4074,1.4082e-05
122850,0.0974,95.3782,1.4063e-05
122900,0.1172,99.2123,1.4044e-05
122950,0.1124,98.449,1.4025e-05
123000,0.1045,96.9307,1.4006e-05
123050,0.0707,97.338,1.3987e-05
123100,0.0881,94.6991,1.3969e-05
123150,0.0958,96.6909,1.395e-05
123200,0.1106,94.2354,1.3931e-05
123250,0.0861,95.3093,1.3912e-05
123300,0.0522,98.4002,1.3893e-05
123350,0.0982,95.1964,1.3874e-05
123400,0.0701,97.4565,1.3855e-05
123450,0.0993,94.8911,1.3836e-05
123500,0.088,98.1558,1.3817e-05
123550,0.0769,96.448,1.3798e-05
123600,0.1264,97.8555,1.3779e-05
123650,0.073,96.2003,1.376e-05
123700,0.0983,93.3353,1.3741e-05
123750,0.0963,97.1113,1.3722e-05
123800,0.0796,93.2746,1.3704e-05
123850,0.0823,95.0657,1.3685e-05
123900,0.0909,96.6692,1.3666e-05
123950,0.1046,96.9999,1.3647e-05
124000,0.0967,95.2924,1.3628e-05
124050,0.083,96.9883,1.3609e-05
124100,0.1083,97.3666,1.359e-05
124150,0.1036,95.6612,1.3571e-05
124200,0.0692,97.2168,1.3552e-05
124250,0.0701,97.0655,1.3533e-05
124300,0.0756,95.751,1.3514e-05
124350,0.0922,94.4505,1.3495e-05
124400,0.0748,97.2861,1.3476e-05
124450,0.0547,96.5274,1.3457e-05
124500,0.0832,97.9995,1.3439e-05
124550,0.0842,96.5143,1.342e-05
124600,0.0728,98.4953,1.3401e-05
124650,0.1144,92.8398,1.3382e-05
124700,0.089,95.7684,1.3363e-05
124750,0.1072,94.7287,1.3344e-05
124800,0.0714,98.6504,1.3325e-05
124850,0.0809,96.9485,1.3306e-05
124900,0.0671,98.3936,1.3287e-05
124950,0.0695,96.2289,1.3268e-05
125000,0.0679,98.254,1.3249e-05
125050,0.0697,92.9153,1.323e-05
125100,0.0781,97.4857,1.3211e-05
125150,0.0734,96.8232,1.3193e-05
125200,0.0779,97.8139,1.3174e-05
125250,0.0878,92.5666,1.3155e-05
125300,0.0654,98.6989,1.3136e-05
125350,0.083,97.7603,1.3117e-05
125400,0.0794,93.1675,1.3098e-05
125450,0.0832,96.3653,1.3079e-05
125500,0.0651,98.9346,1.306e-05
125550,0.102,96.297,1.3041e-05
125600,0.1425,90.9267,1.3022e-05
125650,0.0959,98.8584,1.3003e-05
125700,0.1266,95.7034,1.2984e-05
125750,0.0755,95.6075,1.2965e-05
125800,0.0678,96.8102,1.2946e-05
125850,0.0813,98.3504,1.2928e-05
125900,0.1616,99.3355,1.2909e-05
125950,0.131,98.1832,1.289e-05
126000,0.0705,97.5061,1.2871e-05
126050,0.0935,95.6631,1.2852e-05
126100,0.0789,95.2793,1.2833e-05
126150,0.0923,97.5256,1.2814e-05
126200,0.0659,96.1874,1.2795e-05
126250,0.0642,97.6898,1.2776e-05
126300,0.0859,96.4702,1.2757e-05
126350,0.119,94.5308,1.2738e-05
126400,0.1084,92.836,1.2719e-05
126450,0.085,95.7335,1.27e-05
126500,0.1223,97.5395,1.2681e-05
126550,0.0845,97.2532,1.2663e-05
126600,0.0811,97.5141,1.2644e-05
126650,0.1027,98.0832,1.2625e-05
126700,0.0665,98.4848,1.2606e-05
126750,0.0726,94.5219,1.2587e-05
126800,0.0632,97.1555,1.2568e-05
126850,0.1118,98.4671,1.2549e-05
126900,0.0781,99.3715,1.253e-05
126950,0.1184,96.2936,1.2511e-05
127000,0.1531,94.2911,1.2492e-05
127050,0.1224,95.8251,1.2473e-05
127100,0.0784,96.3435,1.2454e-05
127150,0.0742,94.8343,1.2435e-05
127200,0.112,97.4032,1.2416e-05
127250,0.0826,98.5803,1.2398e-05
127300,0.0936,96.9378,1.2379e-05
127350,0.0894,97.0993,1.236e-05
127400,0.1049,96.3006,1.2341e-05
127450,0.1248,95.2172,1.2322e-05
127500,0.0923,97.1447,1.2303e-05
127550,0.0799,98.0017,1.2284e-05
127600,0.0849,97.1544,1.2265e-05
127650,0.0863,98.8798,1.2246e-05
127700,0.0715,97.2056,1.2227e-05
127750,0.0711,97.1719,1.2208e-05
127800,0.0696,96.3997,1.2189e-05
127850,0.0622,97.1636,1.217e-05
127900,0.0601,97.9081,1.2151e-05
127950,0.0841,98.9148,1.2133e-05
128000,0.0788,97.5916,1.2114e-05
128050,0.0646,98.5343,1.2095e-05
128100,0.0836,86.7301,1.2076e-05
128150,0.0868,99.4973,1.2057e-05
128200,0.0627,97.9576,1.2038e-05
128250,0.0783,96.2275,1.2019e-05
128300,0.1063,97.3385,1.2e-05
128350,0.0794,95.5611,1.1981e-05
128400,0.1919,95.5386,1.1962e-05
128450,0.0746,96.805,1.1943e-05
128500,0.108,96.8816,1.1924e-05
128550,0.0658,97.2691,1.1905e-05
128600,0.075,97.5208,1.1887e-05
128650,0.1135,98.1588,1.1868e-05
128700,0.0685,97.339,1.1849e-05
128750,0.0932,98.5495,1.183e-05
128800,0.0724,97.1685,1.1811e-05
128850,0.2633,97.6947,1.1792e-05
128900,0.0885,96.1716,1.1773e-05
128950,0.0896,96.4826,1.1754e-05
129000,0.0661,94.2634,1.1735e-05
129050,0.0547,97.0854,1.1716e-05
129100,0.0832,95.037,1.1697e-05
129150,0.0673,97.5006,1.1678e-05
129200,0.0718,96.2959,1.1659e-05
129250,0.0745,95.3227,1.164e-05
129300,0.0838,95.0686,1.1622e-05
129350,0.0763,92.722,1.1603e-05
129400,0.0853,94.8253,1.1584e-05
129450,0.0814,97.4562,1.1565e-05
129500,0.0773,95.9999,1.1546e-05
129550,0.0804,96.07,1.1527e-05
129600,0.0616,96.6587,1.1508e-05
129650,0.0942,96.0513,1.1489e-05
129700,0.0645,98.7358,1.147e-05
129750,0.0672,97.6208,1.1451e-05
129800,0.0843,97.0072,1.1432e-05
129850,0.1032,96.1677,1.1413e-05
129900,0.1062,96.9396,1.1394e-05
129950,0.0986,98.2938,1.1375e-05
130000,0.0809,97.1125,1.1357e-05
130050,0.0753,97.3198,1.1338e-05
130100,0.0843,96.3254,1.1319e-05
130150,0.0889,98.9674,1.13e-05
130200,0.08,95.6101,1.1281e-05
130250,0.089,97.1176,1.1262e-05
130300,0.1177,95.966,1.1243e-05
130350,0.0689,97.6315,1.1224e-05
130400,0.0814,95.8052,1.1205e-05
130450,0.0655,98.9733,1.1186e-05
130500,0.0842,97.4128,1.1167e-05
130550,0.0996,98.1705,1.1148e-05
130600,0.0703,97.4434,1.1129e-05
130650,0.1124,95.6744,1.111e-05
130700,0.0853,98.5015,1.1092e-05
130750,0.0655,98.0289,1.1073e-05
130800,0.0645,96.4932,1.1054e-05
130850,0.1354,97.8828,1.1035e-05
130900,0.0783,97.5696,1.1016e-05
130950,0.0768,97.5048,1.0997e-05
131000,0.0871,95.3266,1.0978e-05
131050,0.0675,97.757,1.0959e-05
131100,0.0546,98.3175,1.094e-05
131150,0.079,96.1776,1.0921e-05
131200,0.083,93.7338,1.0902e-05
131250,0.0969,95.7405,1.0883e-05
131300,0.0951,95.8085,1.0864e-05
131350,0.0869,96.8692,1.0845e-05
131400,0.0794,96.0513,1.0827e-05
131450,0.1109,97.7593,1.0808e-05
131500,0.1036,95.7571,1.0789e-05
131550,0.0685,96.193,1.077e-05
131600,0.1241,98.3789,1.0751e-05
131650,0.0751,96.0723,1.0732e-05
131700,0.1053,96.8483,1.0713e-05
131750,0.1033,97.4559,1.0694e-05
131800,0.0813,97.2846,1.0675e-05
131850,0.0877,96.1428,1.0656e-05
131900,0.1043,94.6099,1.0637e-05
131950,0.0791,96.6915,1.0618e-05
132000,0.0635,93.0788,1.0599e-05
132050,0.0758,96.1982,1.0581e-05
132100,0.0883,98.1829,1.0562e-05
132150,0.0992,94.4979,1.0543e-05
132200,0.0962,94.8275,1.0524e-05
132250,0.0707,98.3834,1.0505e-05
132300,0.0855,96.4316,1.0486e-05
132350,0.0726,97.1765,1.0467e-05
132400,0.0753,97.2346,1.0448e-05
132450,0.0759,97.1537,1.0429e-05
132500,0.0703,99.4052,1.041e-05
132550,0.1031,99.0289,1.0391e-05
132600,0.0997,97.2529,1.0372e-05
132650,0.0803,96.2662,1.0353e-05
132700,0.0938,97.1062,1.0334e-05
132750,0.0819,97.8607,1.0316e-05
132800,0.0806,98.1057,1.0297e-05
132850,0.0799,96.3482,1.0278e-05
132900,0.1252,97.0983,1.0259e-05
132950,0.0911,97.9266,1.024e-05
133000,0.0657,98.1517,1.0221e-05
133050,0.0917,96.4344,1.0202e-05
133100,0.4269,96.9085,1.0183e-05
133150,0.0845,96.7127,1.0164e-05
133200,0.0984,97.427,1.0145e-05
133250,0.0753,97.1065,1.0126e-05
133300,0.0913,90.1482,1.0107e-05
133350,0.1311,93.5885,1.0088e-05
133400,0.0838,94.3992,1.0069e-05
133450,0.0905,98.6606,1.0051e-05
133500,0.0819,94.0031,1.0032e-05
133550,0.0635,95.7653,1.0013e-05
133600,0.1031,92.0992,9.9938e-06
133650,0.0753,97.0781,9.9748e-06
133700,0.0579,97.2122,9.9559e-06
133750,0.1212,93.8997,9.937e-06
133800,0.1073,95.2396,9.918e-06
133850,0.0803,96.0822,9.8991e-06
133900,0.1577,95.5,9.8802e-06
133950,0.0697,98.4157,9.8613e-06
134000,0.0812,98.5169,9.8423e-06
134050,0.082,97.7793,9.8234e-06
134100,0.0904,97.4353,9.8045e-06
134150,0.113,96.9407,9.7856e-06
134200,0.1122,95.3054,9.7666e-06
134250,0.1055,98.7255,9.7477e-06
134300,0.1055,98.0391,9.7288e-06
134350,0.2102,97.148,9.7098e-06
134400,0.0896,97.1658,9.6909e-06
134450,0.086,94.776,9.672e-06
134500,0.0673,95.2182,9.6531e-06
134550,0.0873,98.1247,9.6341e-06
134600,0.0842,95.6674,9.6152e-06
134650,0.0816,95.501,9.5963e-06
134700,0.0667,94.7573,9.5773e-06
134750,0.0747,95.5051,9.5584e-06
134800,0.0622,97.0206,9.5395e-06
134850,0.09,96.6118,9.5206e-06
